,carrier_phase_1_N,carrier_phase_1_W,carrier_phase_1_x,carrier_phase_2_N,carrier_phase_2_W,carrier_phase_2_x,"carrier_Kx(1,2)",solute_phase_1_N,solute_phase_1_W,solute_phase_1_x,solute_phase_2_N,solute_phase_2_W,solute_phase_2_x,"solute_Kx(1,2)",solvent_phase_1_N,solvent_phase_1_W,solvent_phase_1_x,solvent_phase_2_N,solvent_phase_2_W,solvent_phase_2_x,"solvent_Kx(1,2)",COSMO_name,file_name
0,42.37415534,763.38413762,0.98918816,8.5351496,153.7634855,0.52130981,1.89750424,0.28661527,25.81781996,0.00669079,0.82352986,74.18218004,0.05029955,0.13301871,0.176535,22.98231084,0.00412106,7.01382951,913.09944916,0.42839063,0.00961985,"((1,1-dimethylethoxy)methyl)oxirane","LIQEX_((1,1-dimethylethoxy)methyl)oxirane_tc40.0_W1100.0.tab"
1,42.37415534,763.38413762,0.98918816,8.5351496,153.7634855,0.52130981,1.89750424,0.28661527,25.81781996,0.00669079,0.82352986,74.18218004,0.05029955,0.13301871,0.176535,22.98231084,0.00412106,7.01382951,913.09944916,0.42839063,0.00961985,"((1,1-dimethylethoxy)methyl)oxirane","LIQEX_((1,1-dimethylethoxy)methyl)oxirane_tc40_W1100.0.tab"
2,42.71159468,769.46321678,0.98851617,8.19771026,147.68440635,0.46798453,2.11228275,0.38930741,35.06815401,0.00901012,0.72083773,64.93184599,0.04115063,0.21895454,0.10688352,10.70539746,0.00247371,8.59850594,861.22183254,0.49086484,0.00503949,"(+)-(2r,3s)-2,3-methano-1-pentanol","LIQEX_(+)-(2r,3s)-2,3-methano-1-pentanol_tc40.0_W1100.0.tab"
3,42.71159468,769.46321678,0.98851617,8.19771026,147.68440635,0.46798453,2.11228275,0.38930741,35.06815401,0.00901012,0.72083773,64.93184599,0.04115063,0.21895454,0.10688352,10.70539746,0.00247371,8.59850594,861.22183254,0.49086484,0.00503949,"(+)-(2r,3s)-2,3-methano-1-pentanol","LIQEX_(+)-(2r,3s)-2,3-methano-1-pentanol_tc40_W1100.0.tab"
4,50.02617788,901.23780297,0.98235769,0.88312706,15.90982015,0.12041708,8.15816264,0.89435965,80.56240778,0.01756243,0.21578548,19.43759222,0.02942301,0.59690067,0.00406802,0.60315553,7.9883e-05,6.23498934,924.44654447,0.85015991,9.3964e-05,(+)-3s-1-methoxyhexane-3-thiol,LIQEX_(+)-3s-1-methoxyhexane-3-thiol_tc40.0_W1100.0.tab
5,50.02617788,901.23780297,0.98235769,0.88312706,15.90982015,0.12041708,8.15816264,0.89435965,80.56240778,0.01756243,0.21578548,19.43759222,0.02942301,0.59690067,0.00406802,0.60315553,7.9883e-05,6.23498934,924.44654447,0.85015991,9.3964e-05,(+)-3s-1-methoxyhexane-3-thiol,LIQEX_(+)-3s-1-methoxyhexane-3-thiol_tc40_W1100.0.tab
6,50.3219474,906.56618674,0.98035147,0.58735754,10.58143639,0.07555739,12.97553957,0.99556612,89.67891551,0.01939521,0.11457902,10.32108449,0.01473939,1.31590247,0.01300303,1.71932557,0.00025332,7.07172493,935.05864443,0.90970323,0.00027847,(+)-s-methyl_(2s)-2-methylbutanethioate,LIQEX_(+)-s-methyl_(2s)-2-methylbutanethioate_tc40.0_W1100.0.tab
7,50.3219474,906.56618674,0.98035147,0.58735754,10.58143639,0.07555739,12.97553957,0.99556612,89.67891551,0.01939521,0.11457902,10.32108449,0.01473939,1.31590247,0.01300303,1.71932557,0.00025332,7.07172493,935.05864443,0.90970323,0.00027847,(+)-s-methyl_(2s)-2-methylbutanethioate,LIQEX_(+)-s-methyl_(2s)-2-methylbutanethioate_tc40_W1100.0.tab
8,42.41112731,764.05019969,0.98860409,8.49817763,153.09742343,0.47672673,2.07373231,0.37827018,34.07393951,0.00881748,0.73187495,65.92606049,0.04105637,0.21476519,0.11061469,11.07910964,0.00257843,8.59604605,860.97545036,0.4822169,0.00534703,"(-)-(2s,3r)-2,3-methano-1-pentanol","LIQEX_(-)-(2s,3r)-2,3-methano-1-pentanol_tc40.0_W1100.0.tab"
9,42.41112731,764.05019969,0.98860409,8.49817763,153.09742343,0.47672673,2.07373231,0.37827018,34.07393951,0.00881748,0.73187495,65.92606049,0.04105637,0.21476519,0.11061469,11.07910964,0.00257843,8.59604605,860.97545036,0.4822169,0.00534703,"(-)-(2s,3r)-2,3-methano-1-pentanol","LIQEX_(-)-(2s,3r)-2,3-methano-1-pentanol_tc40_W1100.0.tab"
10,46.87428314,844.45539808,0.98954778,4.0350218,72.69222505,0.35862558,2.75927754,0.46240828,41.6529575,0.00976175,0.64773685,58.3470425,0.0575697,0.16956394,0.0327072,4.12754879,0.00069047,6.56859105,828.93601121,0.58380472,0.00118271,"(-)-(e,r)-filbertone","LIQEX_(-)-(e,r)-filbertone_tc40.0_W1100.0.tab"
11,46.87428314,844.45539808,0.98954778,4.0350218,72.69222505,0.35862558,2.75927754,0.46240828,41.6529575,0.00976175,0.64773685,58.3470425,0.0575697,0.16956394,0.0327072,4.12754879,0.00069047,6.56859105,828.93601121,0.58380472,0.00118271,"(-)-(e,r)-filbertone","LIQEX_(-)-(e,r)-filbertone_tc40_W1100.0.tab"
12,50.04152337,901.51425703,0.98230808,0.86778157,15.6333661,0.11895887,8.25777619,0.89748095,80.84356908,0.01761743,0.21266419,19.15643092,0.02915283,0.60431984,0.00379491,0.56266193,7.4494e-05,6.21435754,921.38751807,0.8518883,8.7447e-05,(-)-3r-1-methoxyhexane-3-thiol,LIQEX_(-)-3r-1-methoxyhexane-3-thiol_tc40.0_W1100.0.tab
13,50.04152337,901.51425703,0.98230808,0.86778157,15.6333661,0.11895887,8.25777619,0.89748095,80.84356908,0.01761743,0.21266419,19.15643092,0.02915283,0.60431984,0.00379491,0.56266193,7.4494e-05,6.21435754,921.38751807,0.8518883,8.7447e-05,(-)-3r-1-methoxyhexane-3-thiol,LIQEX_(-)-3r-1-methoxyhexane-3-thiol_tc40_W1100.0.tab
14,50.29728518,906.12188878,0.98044742,0.61201976,11.02573434,0.07825339,12.52970385,0.98952528,89.1347665,0.01928886,0.12061986,10.8652335,0.01542256,1.2507155,0.01352859,1.78881755,0.00026371,7.08836057,937.25829245,0.90632405,0.00029098,(-)-s-methyl_(2r)-2-methylbutanethioate,LIQEX_(-)-s-methyl_(2r)-2-methylbutanethioate_tc40.0_W1100.0.tab
15,50.29728518,906.12188878,0.98044742,0.61201976,11.02573434,0.07825339,12.52970385,0.98952528,89.1347665,0.01928886,0.12061986,10.8652335,0.01542256,1.2507155,0.01352859,1.78881755,0.00026371,7.08836057,937.25829245,0.90632405,0.00029098,(-)-s-methyl_(2r)-2-methylbutanethioate,LIQEX_(-)-s-methyl_(2r)-2-methylbutanethioate_tc40_W1100.0.tab
16,50.88149081,916.64654247,0.97868041,0.02781414,0.50108066,0.00681658,143.57479082,1.10837552,99.84059616,0.02131906,0.00176961,0.15940384,0.00043369,49.15998019,2.7594e-05,0.00679902,5.3076e-07,4.0507813,998.08804098,0.99274973,5.3463e-07,"(1,1,2,2-tetrafluoro-1,2-ethanediyl)bis[trimethyl-silane","LIQEX_(1,1,2,2-tetrafluoro-1,2-ethanediyl)bis[trimethyl-silane_tc40.0_W1100.0.tab"
17,50.88149081,916.64654247,0.97868041,0.02781414,0.50108066,0.00681658,143.57479082,1.10837552,99.84059616,0.02131906,0.00176961,0.15940384,0.00043369,49.15998019,2.7594e-05,0.00679902,5.3076e-07,4.0507813,998.08804098,0.99274973,5.3463e-07,"(1,1,2,2-tetrafluoro-1,2-ethanediyl)bis[trimethyl-silane","LIQEX_(1,1,2,2-tetrafluoro-1,2-ethanediyl)bis[trimethyl-silane_tc40_W1100.0.tab"
18,50.84935884,916.06767462,0.97871053,0.05994611,1.07994851,0.00934378,104.74502151,1.1047805,99.51676249,0.02126399,0.00536464,0.48323751,0.00083618,25.43041198,0.00132373,0.17767014,2.5478e-05,6.35030466,852.33190986,0.98982003,2.574e-05,"(1,1-dimethylethyl)benzene","LIQEX_(1,1-dimethylethyl)benzene_tc40.0_W1100.0.tab"
19,50.84935884,916.06767462,0.97871053,0.05994611,1.07994851,0.00934378,104.74502151,1.1047805,99.51676249,0.02126399,0.00536464,0.48323751,0.00083618,25.43041198,0.00132373,0.17767014,2.5478e-05,6.35030466,852.33190986,0.98982003,2.574e-05,"(1,1-dimethylethyl)benzene","LIQEX_(1,1-dimethylethyl)benzene_tc40_W1100.0.tab"
20,50.89426296,916.87663701,0.97866344,0.01504198,0.27098612,0.00326211,300.01451353,1.10953515,99.94505343,0.02133564,0.00060999,0.05494657,0.00013229,161.29281652,4.8027e-05,0.00760551,9.2354e-07,4.59547207,727.72693449,0.99660561,9.2668e-07,"(1,1-dimethylethyl)dimethyl(1-methylethyl)-silane","LIQEX_(1,1-dimethylethyl)dimethyl(1-methylethyl)-silane_tc40.0_W1100.0.tab"
21,50.53441467,910.39385343,0.97988648,0.37489027,6.7537697,0.06423909,15.25476085,1.03572627,93.29647397,0.02008323,0.07441887,6.70352603,0.012752,1.57493399,0.00156206,0.22853524,3.0289e-05,5.38655027,788.07097476,0.92300892,3.2817e-05,"(1,1-dimethylethyl)methoxydimethyl-silane","LIQEX_(1,1-dimethylethyl)methoxydimethyl-silane_tc40.0_W1100.0.tab"
22,49.98446565,900.48634367,0.9830106,0.92483929,16.66127946,0.15155914,6.4858559,0.86336632,77.77058083,0.01697924,0.24677882,22.22941917,0.04044117,0.41984841,0.00051677,0.08285368,1.0163e-05,4.93054972,790.51572632,0.80799969,1.2579e-05,"(1,1-dimethylpropoxy)trimethyl-silane","LIQEX_(1,1-dimethylpropoxy)trimethyl-silane_tc40.0_W1100.0.tab"
23,50.86206073,916.29650329,0.97870048,0.04724421,0.85111984,0.0082076,119.24411742,1.10637596,99.66047912,0.02128916,0.00376917,0.33952088,0.00065481,32.51303615,0.0005381,0.07977161,1.0354e-05,5.70514042,845.76271839,0.99113759,1.0447e-05,"(1,1-dimethylpropyl)benzene","LIQEX_(1,1-dimethylpropyl)benzene_tc40.0_W1100.0.tab"
24,50.79623047,915.11054987,0.97876383,0.11307447,2.03707325,0.01439141,68.01035428,1.09738505,98.85059331,0.02114489,0.01276008,1.14940669,0.00162402,13.02028814,0.00473709,0.6565379,9.1276e-05,7.7312447,1071.5123921,0.98398456,9.2762e-05,(1-chloroethenyl)benzene,LIQEX_(1-chloroethenyl)benzene_tc40.0_W1100.0.tab
25,50.85416931,916.15433688,0.97869002,0.05513563,0.99328625,0.00863072,113.39661057,1.10554625,99.58574032,0.02127627,0.00459888,0.41425968,0.00071989,29.55551766,0.00175162,0.23943931,3.371e-05,6.32856539,865.08920069,0.99064939,3.4028e-05,(1-chloroethyl)trimethylsilane,LIQEX_(1-chloroethyl)trimethylsilane_tc40.0_W1100.0.tab
26,50.86398484,916.33116685,0.97870079,0.0453201,0.81645627,0.00793139,123.3966359,1.106635,99.68381288,0.02129335,0.00351014,0.31618712,0.0006143,34.66344142,0.00030474,0.04517593,5.8636e-06,5.66518761,839.83988407,0.99145431,5.9141e-06,(1-methylbutyl)benzene,LIQEX_(1-methylbutyl)benzene_tc40.0_W1100.0.tab
27,50.83708656,915.84658555,0.97873354,0.07221838,1.30103757,0.01074349,91.10052292,1.10313481,99.36852165,0.02123794,0.00701033,0.63147835,0.00104288,20.3653439,0.00148117,0.19581566,2.8516e-05,6.64282879,878.20298434,0.98821362,2.8856e-05,(1-methylenepropyl)-benzene,LIQEX_(1-methylenepropyl)-benzene_tc40.0_W1100.0.tab
28,50.89047218,916.80834491,0.97865705,0.01883276,0.33927821,0.00279234,350.48066889,1.1093678,99.92997855,0.02133387,0.00077734,0.07002145,0.00011526,185.10200309,0.00047238,0.05300768,9.0842e-06,6.7248241,754.61532232,0.9970924,9.1107e-06,(1-methylethyl)-cyclopentane,LIQEX_(1-methylethyl)-cyclopentane_tc40.0_W1100.0.tab
29,50.81520365,915.45235794,0.97850747,0.09410129,1.69526519,0.0102919,95.07570951,1.10004721,99.09039542,0.02118272,0.01009793,0.90960458,0.00110441,19.18031325,0.01608874,1.3215955,0.00030981,9.03904069,742.5043145,0.98860369,0.00031338,(1-methylvinyl)cyclopropane,LIQEX_(1-methylvinyl)cyclopropane_tc40.0_W1100.0.tab
30,50.6577334,912.61548034,0.97856484,0.25157154,4.53214279,0.02426471,40.32878161,1.0736657,96.71399416,0.0207402,0.03647943,3.28600584,0.00351853,5.89454312,0.03597613,4.63951733,0.00069496,10.07974528,1299.89387267,0.97221676,0.00071482,"(1e)-1,3-dichloro-1-fluoroprop-1-ene","LIQEX_(1e)-1,3-dichloro-1-fluoroprop-1-ene_tc40.0_W1100.0.tab"
31,50.87984546,916.61690107,0.97865885,0.02945948,0.53072206,0.00431902,226.59374747,1.10922266,99.91690447,0.02133557,0.00092248,0.08309553,0.00013524,157.75834145,0.00028979,0.06753127,5.574e-06,6.79048462,1582.42376873,0.99554573,5.599e-06,"(1e)-2,2,2-trifluoro-n-(1,1,2,2,2-pentafluoroethyl)ethanimidoylfluoride","LIQEX_(1e)-2,2,2-trifluoro-n-(1,1,2,2,2-pentafluoroethyl)ethanimidoylfluoride_tc40.0_W1100.0.tab"
32,37.75616184,680.18948851,0.98471672,13.1531431,236.95813462,0.55075501,1.78793863,0.3361228,30.2773743,0.0087664,0.77402234,69.7226257,0.03241025,0.27048226,0.24987094,32.49974927,0.00651687,9.95485623,1294.78977073,0.41683474,0.01563418,(1r)-1-(trifluoromethoxy)ethanol,LIQEX_(1r)-1-(trifluoromethoxy)ethanol_tc40.0_W1100.0.tab
33,50.20325566,904.42791651,0.97793335,0.70604928,12.71970662,0.06112564,15.99871958,0.98480543,88.70961083,0.0191835,0.12533971,11.29038917,0.01085118,1.76792527,0.1480099,13.99294453,0.00288316,10.71939829,1013.41833547,0.92802318,0.00310677,(1r)-1-chloro-1-methoxyethane,LIQEX_(1r)-1-chloro-1-methoxyethane_tc40.0_W1100.0.tab
34,33.9874192,612.29436881,0.74406547,16.92188574,304.85325432,0.74406519,1.00000045,0.74114055,66.76068964,0.01622533,0.36900459,33.23931036,0.01622535,0.99999876,10.94943557,701.41129762,0.2397092,5.45158702,349.22391238,0.23970946,0.99999868,(1r)-1-fluoroethanol,LIQEX_(1r)-1-fluoroethanol_tc40.0_W1100.0.tab
35,33.54347824,604.2966285,0.78565467,17.36582671,312.85099463,0.78565322,1.00000192,0.73145883,65.88857682,0.01713221,0.37868631,34.11142318,0.01713227,0.99999632,8.42000182,657.48259678,0.19721311,4.35916624,340.38899322,0.19721451,0.99999265,(1r)-1-fluoropropan-1-ol,LIQEX_(1r)-1-fluoropropan-1-ol_tc40.0_W1100.0.tab
36,48.74088926,878.08291208,0.97951232,2.16841568,39.06471105,0.16165707,6.05919801,0.74998243,67.55715147,0.01507188,0.36016271,32.44284853,0.02685041,0.56132822,0.26949195,29.78294588,0.0054158,10.88509875,1202.96844412,0.81149253,0.00667386,(1s)-1-chloro-1-fluoropropan-2-one,LIQEX_(1s)-1-chloro-1-fluoropropan-2-one_tc40.0_W1100.0.tab
37,44.80844796,807.23870795,0.98381071,6.10085698,109.90891518,0.42828094,2.29711637,0.64914495,58.47388135,0.01425257,0.46100019,41.52611865,0.03236227,0.44040722,0.08820936,15.8841891,0.00193672,7.68313102,1383.5300709,0.53935678,0.00359079,"(1s)-2,2,3,3,3-pentafluoro-1-methoxypropan-1-ol","LIQEX_(1s)-2,2,3,3,3-pentafluoro-1-methoxypropan-1-ol_tc40.0_W1100.0.tab"
38,50.29749892,906.12573942,0.97731604,0.61180602,11.02188371,0.05667997,17.24273578,0.99708602,89.81582586,0.01937409,0.11305911,10.18417414,0.01047421,1.84962123,0.17034242,18.07576328,0.00330987,10.06917732,1068.48352672,0.93284581,0.00354815,"(1s,2r)-1,2-difluorocyclopentane","LIQEX_(1s,2r)-1,2-difluorocyclopentane_tc40.0_W1100.0.tab"
39,35.80284798,644.99990642,0.99028967,15.10645696,272.1477167,0.64242525,1.54148728,0.31079443,27.99583764,0.00859643,0.79935071,72.00416236,0.03399361,0.25288371,0.04027186,8.53955623,0.0011139,7.60892335,1613.45487377,0.32358113,0.00344242,"(2,2,2-trifluoro-1-hydroxyethyl)-2,2,2-trifluoroacetate","LIQEX_(2,2,2-trifluoro-1-hydroxyethyl)-2,2,2-trifluoroacetate_tc40.0_W1100.0.tab"
40,16.18600505,291.59612524,0.68100883,34.72329989,625.55149789,0.99462712,0.68468798,0.99756533,89.8590014,0.04197149,0.1125798,10.1409986,0.00322478,13.01532146,6.58411694,877.43092794,0.27701967,0.07499214,9.99381206,0.0021481,128.96022881,(2-aminoethoxy)trimethylsilane,LIQEX_(2-aminoethoxy)trimethylsilane_tc40.0_W1100.0.tab
41,50.87421769,916.51551484,0.97866781,0.03508726,0.63210828,0.0053808,181.88267,1.1087312,99.87263499,0.02132867,0.00141394,0.12736501,0.00021683,98.36626212,0.00018271,0.04540103,3.5148e-06,6.48432326,1611.25059897,0.99440237,3.5346e-06,"(2-chloro-1,1,2,2-tetrafluoroethyl)-2,2,2-trifluoroacetate","LIQEX_(2-chloro-1,1,2,2-tetrafluoroethyl)-2,2,2-trifluoroacetate_tc40.0_W1100.0.tab"
42,48.57875305,875.16197579,0.98733143,2.33055189,41.98564733,0.26443154,3.73379329,0.61886844,55.74662409,0.0125781,0.4912767,44.25337591,0.05574176,0.2256471,0.0044514,0.58881678,9.0472e-05,5.99161282,792.55132322,0.6798267,0.00013308,(2-methoxyethyl)(trimethyl)silane,LIQEX_(2-methoxyethyl)(trimethyl)silane_tc40.0_W1100.0.tab
43,50.83432103,915.79676369,0.97874235,0.07498391,1.35085944,0.01110675,88.12177672,1.1026827,99.32779673,0.02123058,0.00746243,0.67220327,0.00110535,19.20791353,0.00140583,0.18585456,2.7067e-05,6.66875443,881.63043544,0.9877879,2.7402e-05,(2-methyl-1-propenyl)benzene,LIQEX_(2-methyl-1-propenyl)benzene_tc40.0_W1100.0.tab
44,50.86349503,916.32234268,0.97870179,0.04580991,0.82528044,0.00799008,122.49038512,1.10657055,99.67800726,0.02129234,0.00357459,0.32199274,0.00062347,34.15198365,0.0003053,0.04525886,5.8744e-06,5.6839652,842.62358114,0.99138645,5.9255e-06,(2-methylbutyl)benzene,LIQEX_(2-methylbutyl)benzene_tc40.0_W1100.0.tab
45,45.0999588,812.49037025,0.98571422,5.80934614,104.65725287,0.39072316,2.52279328,0.37810038,34.05864404,0.00826384,0.73204476,65.94135596,0.04923563,0.1678426,0.27552548,31.44930745,0.00602194,8.3267991,950.44591255,0.56004121,0.01075267,(2-propenyloxy)methyl-oxirane,LIQEX_(2-propenyloxy)methyl-oxirane_tc40.0_W1100.0.tab
46,49.72315307,895.77871294,0.98295995,1.18615187,21.36891019,0.158727,6.1929976,0.85605793,77.11225332,0.01692312,0.25408721,22.88774668,0.03400113,0.49773357,0.0059153,0.85305896,0.00011694,6.03266636,869.98440104,0.80727187,0.00014486,(2r)-(-)-2-butylbutanoate,LIQEX_(2r)-(-)-2-butylbutanoate_tc40.0_W1100.0.tab
47,50.03727273,901.43768034,0.98185706,0.87203221,15.70994279,0.13345303,7.35750045,0.92261792,83.10786504,0.01810408,0.18752721,16.89213496,0.02869857,0.63084261,0.00198036,0.31337054,3.886e-05,5.47481591,866.32898946,0.8378484,4.6382e-05,(2r)-(-)-2-pentylbutanoate,LIQEX_(2r)-(-)-2-pentylbutanoate_tc40.0_W1100.0.tab
48,22.39425548,403.43976821,0.68841022,28.51504946,513.70785491,0.9874597,0.69715315,0.93956196,84.63415509,0.02888259,0.17058318,15.36584491,0.0059072,4.88939265,9.19657628,1545.37505309,0.28270719,0.19154531,32.18690691,0.0066331,42.62067775,"(2r)-1,1,1,2,3,3-hexafluoropropan-2-ol","LIQEX_(2r)-1,1,1,2,3,3-hexafluoropropan-2-ol_tc40.0_W1100.0.tab"
49,48.19458054,868.24098345,0.98182033,2.7147244,48.90663968,0.27494901,3.57092138,0.85359853,76.89071503,0.01738952,0.2565466,23.10928497,0.0259832,0.66924918,0.03878653,6.05639004,0.00079016,6.90228488,1077.76925996,0.69906779,0.0011303,"(2r)-1,1,1-trifluoro-2,3-dimethylbutan-2-ol","LIQEX_(2r)-1,1,1-trifluoro-2,3-dimethylbutan-2-ol_tc40.0_W1100.0.tab"
50,50.86809761,916.40525977,0.978644,0.04120733,0.74236336,0.00589917,165.8957807,1.10719872,99.73459197,0.02130124,0.00294641,0.26540803,0.0004218,50.50117008,0.00284625,0.398894,5.4759e-05,6.94112458,972.779916,0.99367903,5.5107e-05,"(2r)-1,1,1-trifluoro-2,3-dimethylbutane","LIQEX_(2r)-1,1,1-trifluoro-2,3-dimethylbutane_tc40.0_W1100.0.tab"
51,50.87393562,916.51043342,0.97867155,0.03536932,0.6371897,0.00565777,172.97939317,1.10780288,99.78901376,0.02131101,0.00234225,0.21098624,0.00037467,56.88046435,0.00090634,0.13973354,1.7435e-05,6.21375067,957.99867646,0.99396756,1.7541e-05,"(2r)-1,1,1-trifluoro-2,4-dimethylpentane","LIQEX_(2r)-1,1,1-trifluoro-2,4-dimethylpentane_tc40.0_W1100.0.tab"
52,50.85918295,916.24465922,0.97859228,0.05012199,0.9029639,0.00631526,154.95748672,1.10625281,99.6493859,0.02128564,0.00389233,0.3506141,0.00049042,43.40352651,0.00634436,0.80015429,0.00012207,7.88263692,994.16315571,0.99319432,0.00012291,"(2r)-1,1,1-trifluoro-2-methylbutane","LIQEX_(2r)-1,1,1-trifluoro-2-methylbutane_tc40.0_W1100.0.tab"
53,46.79588925,843.04310667,0.98368768,4.11341569,74.10451645,0.35999736,2.73248512,0.72601026,65.39777858,0.01526133,0.38413488,34.60222142,0.03361866,0.45395615,0.04999772,7.80698037,0.00105099,6.92868793,1081.89200963,0.60638398,0.00173321,"(2r)-1,1,1-trifluoro-3,3-dimethylbutan-2-ol","LIQEX_(2r)-1,1,1-trifluoro-3,3-dimethylbutan-2-ol_tc40.0_W1100.0.tab"
54,46.16561619,831.68853327,0.98385259,4.74368875,85.45908985,0.36463082,2.69821486,0.67876959,61.14241853,0.01446551,0.43137555,38.85758147,0.03315833,0.43625562,0.07892015,11.21613625,0.0016819,7.83450184,1113.43989375,0.60221085,0.00279287,"(2r)-1,1,1-trifluoro-3-methylbutan-2-ol","LIQEX_(2r)-1,1,1-trifluoro-3-methylbutan-2-ol_tc40.0_W1100.0.tab"
55,46.593617,839.39910652,0.9924783,4.31568794,77.7485166,0.32405949,3.06264317,0.33828789,30.47240237,0.00720578,0.77185724,69.52759763,0.05795777,0.12432824,0.01483156,1.47091593,0.00031592,8.23003401,816.21124407,0.61798273,0.00051122,"(2r)-1,2-dimethylpyrrolidine","LIQEX_(2r)-1,2-dimethylpyrrolidine_tc40.0_W1100.0.tab"
56,30.68785563,552.85166205,0.98037504,20.22144931,364.29596107,0.63802731,1.5365732,0.10493994,9.45281274,0.00335248,1.0052052,90.54718726,0.03171624,0.10570246,0.5093636,47.65393713,0.01627247,10.46705053,979.25366287,0.33025645,0.04927227,(2r)-1-chloropropan-2-amine,LIQEX_(2r)-1-chloropropan-2-amine_tc40.0_W1100.0.tab
57,13.381491,241.07189599,0.82861845,37.52781394,676.07572713,0.82861965,0.9999984,0.29180278,26.2851022,0.01806922,0.81834235,73.7148978,0.01806912,1.00000925,2.47586505,218.25226816,0.15331232,6.9433972,612.07382184,0.15331123,1.00000756,"(2r)-1-n-methylpropane-1,2-diamine","LIQEX_(2r)-1-n-methylpropane-1,2-diamine_tc40.0_W1100.0.tab"
58,25.6353135,461.82847859,0.78429594,25.27399144,455.31914454,0.78429646,0.99999934,0.55901378,50.35501799,0.01710267,0.55113135,49.64498201,0.01710258,1.00000532,6.49143872,474.48599426,0.19860139,6.39992577,467.79693574,0.19860097,1.00000216,(2r)-2-aminopropanal,LIQEX_(2r)-2-aminopropanal_tc40.0_W1100.0.tab
59,50.8074557,915.31277597,0.97868177,0.10184925,1.83484716,0.01393484,70.23296608,1.10046168,99.12773096,0.02119771,0.00968345,0.87226904,0.00132487,15.99997816,0.00625682,1.00463233,0.00012052,7.19742959,1155.66165767,0.98474028,0.00012239,"(2r)-2-chloro-1,1,1-trifluoro-3-methylbutane","LIQEX_(2r)-2-chloro-1,1,1-trifluoro-3-methylbutane_tc40.0_W1100.0.tab"
60,50.81943917,915.52866222,0.97857153,0.08986577,1.61896091,0.01095971,89.2882692,1.10087368,99.16484263,0.02119826,0.00927146,0.83515737,0.00113071,18.74793038,0.01195514,1.27435214,0.00023021,8.1005095,863.46989786,0.98790957,0.00023302,(2r)-2-chloro-3-methylbutane,LIQEX_(2r)-2-chloro-3-methylbutane_tc40.0_W1100.0.tab
61,50.80576537,915.28232414,0.97878682,0.10353957,1.86529898,0.01506806,64.95805862,1.09882293,98.98011484,0.02116912,0.01132221,1.01988516,0.00164771,12.84693384,0.00228699,0.27030671,4.406e-05,6.75659965,798.58324329,0.98328423,4.4809e-05,(2r)-2-fluoroheptane,LIQEX_(2r)-2-fluoroheptane_tc40.0_W1100.0.tab
62,50.77366609,914.70404521,0.9787718,0.13563886,2.44357792,0.0174,56.25134795,1.09353733,98.50399698,0.02108029,0.0166078,1.49600302,0.00213048,9.8953598,0.00767289,0.79925724,0.00014791,7.64309045,796.15317276,0.98046952,0.00015086,(2r)-2-fluorohexane,LIQEX_(2r)-2-fluorohexane_tc40.0_W1100.0.tab
63,40.42306195,728.23455817,0.79635896,10.48624299,188.91306495,0.79635138,1.0000098,0.88147108,79.40142684,0.01736552,0.22867406,20.59857316,0.01736608,0.99996651,9.45531778,842.58056903,0.18627552,2.4529423,218.58615097,0.18628254,0.99996084,(2r)-2-fluoropyrrolidine,LIQEX_(2r)-2-fluoropyrrolidine_tc40.0_W1100.0.tab
64,48.83312731,879.74461047,0.98588905,2.07617763,37.40301266,0.2105025,4.68349773,0.68225884,61.45672487,0.01377408,0.42788629,38.54327513,0.04338315,0.31750175,0.01668554,1.70485144,0.00033686,7.35889563,751.89786856,0.74611435,0.00045149,(2r)-2-methoxy-3-methylbutane,LIQEX_(2r)-2-methoxy-3-methylbutane_tc40.0_W1100.0.tab
65,48.43655735,872.60027405,0.98700296,2.47274759,44.54734908,0.2369055,4.16622788,0.62165357,55.99750465,0.01266758,0.48849156,44.00249535,0.04680071,0.27067239,0.01616798,1.65196936,0.00032946,7.47645695,763.90974064,0.71629379,0.00045995,(2r)-2-methoxypentane,LIQEX_(2r)-2-methoxypentane_tc40.0_W1100.0.tab
66,49.08731447,884.32387444,0.98802142,1.82199047,32.82374869,0.2486841,3.97299233,0.59481372,53.57981607,0.01197231,0.51533141,46.42018393,0.07033776,0.17021374,0.00031148,0.04836628,6.2693e-06,4.98920391,774.73060372,0.68097814,9.2063e-06,(2r)-2-methyl-n-((2'r)-2'-methylbutylidene)butan-1-amine,LIQEX_(2r)-2-methyl-n-((2'r)-2'-methylbutylidene)butan-1-amine_tc40.0_W1100.0.tab
67,49.04969745,883.64619158,0.98830653,1.8596075,33.50143155,0.2513355,3.93221589,0.58005764,52.25061284,0.01168763,0.5300875,47.74938716,0.07164405,0.16313622,0.00028986,0.04501024,5.8405e-06,5.00921002,777.83717976,0.67702045,8.6267e-06,(2r)-2-methyl-n-((2's)-2-methylbutylidene)butan-1-amine,LIQEX_(2r)-2-methyl-n-((2's)-2-methylbutylidene)butan-1-amine_tc40.0_W1100.0.tab
