file_name,COSMO_name,A,B,C,Ae,Be,Ce,De,Ee,Fe,Ge,Density,Volume,T_boil,CAS_Number
"PVAP_(3r)-1,1,1,3-tetrafluoro-2-(trifluoromethyl)butane.tab","(3r)-1,1,1,3-tetrafluoro-2-(trifluoromethyl)butane",13.84086016,2741.17329273,-48.33727859,52.00843743,-6464.03437362,0.0,0.0,-5.14625323,165520.0,-2.0,1.41440991,0.23255186,345.56311446444033,
"PVAP_(3r)-1,1-difluoro-3-methylcyclopentane.tab","(3r)-1,1-difluoro-3-methylcyclopentane",13.92395925,3219.97724477,-43.87768887,54.35433309,-7187.52004034,0.0,0.0,-5.44800108,182650.0,-2.0,1.01344761,0.19685157,389.9024719375822,
"PVAP_(3r)-3-fluoro-2,2,4-trimethylpentane.tab","(3r)-3-fluoro-2,2,4-trimethylpentane",14.69583669,3378.47487146,-48.81459124,68.50514567,-8656.59695418,0.0,0.0,-7.25121146,265910.0,-2.0,0.78635133,0.27920859,384.0637792554601,
PVAP_(3r)-3-mercaptohexanal.tab,(3r)-3-mercaptohexanal,15.17092755,4433.30149379,-52.54702864,75.55612951,-10254.36170035,0.0,0.0,-8.15118066,213450.0,-2.0,0.97888227,0.22430147,472.661868195344,
"PVAP_(3s)-1,1,1-trifluoro-4-methylpentan-3-amine.tab","(3s)-1,1,1-trifluoro-4-methylpentan-3-amine",14.17034067,3345.3400267,-55.89692437,57.02803678,-7414.63495329,0.0,0.0,-5.79375366,107830.0,-2.0,1.06399448,0.24215588,406.1206891210844,
"PVAP_(3s)-2,2-dimethyl-3-(trifluoromethoxy)butane.tab","(3s)-2,2-dimethyl-3-(trifluoromethoxy)butane",14.43066848,3314.31574279,-46.49983125,63.81101801,-8167.71995292,0.0,0.0,-6.65303656,244610.0,-2.0,0.99792018,0.28316853,384.27016205612085,
PVAP_(3s)-2-methylpentan-3-amine.tab,(3s)-2-methylpentan-3-amine,14.35352134,3155.2596797,-57.7027793,59.8319191,-7487.29360345,0.0,0.0,-6.14619159,136120.0,-2.0,0.75548884,0.22241354,381.8115305040284,
"PVAP_(3s)-3-amino-1,1,1-trifluorobutan-2-one.tab","(3s)-3-amino-1,1,1-trifluorobutan-2-one",13.73382449,2982.558323,-70.57290848,47.35005091,-5902.04444769,0.0,0.0,-4.58253833,-72804.4156449,-2.0,1.26871634,0.18466621,397.7695695397018,
PVAP_(3s)-3-chloro-3-fluorobutan-2-one.tab,(3s)-3-chloro-3-fluorobutan-2-one,13.99167919,3041.33821406,-56.7747605,56.5802836,-7099.30619091,0.0,0.0,-5.75554542,125860.0,-2.0,1.14898745,0.17999029,381.24141396467496,
PVAP_(3s)-3-fluoro-1-methylpyrrolidine.tab,(3s)-3-fluoro-1-methylpyrrolidine,13.99673792,3309.52345461,-45.32991952,55.11368548,-7328.70331512,0.0,0.0,-5.54264493,173700.0,-2.0,0.98170282,0.17445758,398.2175953795102,
PVAP_(3s)-3-mercaptohexanal.tab,(3s)-3-mercaptohexanal,15.18264203,4428.33146566,-52.83719869,75.66773186,-10255.06228519,0.0,0.0,-8.16521345,211790.0,-2.0,0.97999755,0.2240462,472.0157294769133,
PVAP_(4r)-4-methylhexan-1-ol.tab,(4r)-4-methylhexan-1-ol,14.42461565,3168.84055558,-115.59188979,48.58454214,-4152.4017919,0.0,0.0,-4.95177716,-838680.0,-2.0,0.81245189,0.23750087,438.7358092982726,
PVAP_(4r)-4-methylhexanal.tab,(4r)-4-methylhexanal,14.73505127,3571.19273674,-53.57489999,67.91459453,-8711.00740664,0.0,0.0,-7.17674408,206900.0,-2.0,0.80900586,0.23437476,406.5740349196934,
PVAP_(4s)-4-methylhexan-1-ol.tab,(4s)-4-methylhexan-1-ol,14.44229847,3178.09985886,-116.02048515,49.43399152,-4207.60863833,0.0,0.0,-5.06931445,-844880.0,-2.0,0.81221943,0.23756884,439.525278033726,
PVAP_(4s)-4-methylhexanal.tab,(4s)-4-methylhexanal,14.71688605,3581.75147434,-52.66384162,67.59179822,-8702.32724231,0.0,0.0,-7.13421329,210850.0,-2.0,0.80969522,0.23417522,407.34351877705,
PVAP_(6r)-6-methyloctanal.tab,(6r)-6-methyloctanal,15.41464669,4338.07368051,-51.81157561,80.61842869,-10675.13548767,0.0,0.0,-8.79453824,275650.0,-2.0,0.81782393,0.28880817,453.6222189823037,
PVAP_(6s)-6-methyloctanal.tab,(6s)-6-methyloctanal,15.41149796,4356.59852551,-51.34903436,80.58021625,-10696.27783611,0.0,0.0,-8.78896757,278520.0,-2.0,0.81595687,0.28946902,454.99324912834624,
PVAP_(bromomethyl)chlorodimethylsilane.tab,(bromomethyl)chlorodimethylsilane,15.21399226,3598.63402359,-53.25623586,73.92861685,-9309.41842838,0.0,0.0,-7.91877091,260900.0,-2.0,1.40208548,0.22210872,392.88909813661786,
PVAP_(bromomethyl)trimethylsilane.tab,(bromomethyl)trimethylsilane,15.12533173,3236.6945099,-52.96860058,72.92066229,-8884.3195236,0.0,0.0,-7.79137687,284060.0,-2.0,1.16844418,0.23750348,361.01989536142383,
PVAP_(c-chloroethoxy)ethene.tab,(c-chloroethoxy)ethene,14.37856476,3349.29712581,-59.63766682,60.70636746,-7718.53609854,0.0,0.0,-6.26699497,108950.0,-2.0,1.05388409,0.16788632,402.7952134200624,
PVAP_(chlorodifluoromethyl)trimethyl-silane.tab,(chlorodifluoromethyl)trimethyl-silane,14.67231047,2866.65531491,-53.12582259,64.80765143,-7757.61207724,0.0,0.0,-6.75990542,240080.0,-2.0,1.03879869,0.25360527,338.25231831293286,
PVAP_(chloromethoxy)difluoro-methane.tab,(chloromethoxy)difluoro-methane,13.78389122,2789.80461024,-50.03108501,49.90782417,-6284.13087483,0.0,0.0,-4.87466031,131900.0,-2.0,1.40816852,0.13737292,354.41021782290306,
PVAP_(chloromethyl)-benzene.tab,(chloromethyl)-benzene,14.75722788,4272.92093959,-49.25369924,68.70042355,-9499.34089098,0.0,0.0,-7.27787212,197210.0,-2.0,1.09459433,0.19203293,470.6922349844602,
PVAP_(chloromethyl)-oxirane.tab,(chloromethyl)-oxirane,14.23730034,3425.44153284,-57.80041802,58.30839695,-7580.46050934,0.0,0.0,-5.96196687,95201.19571818,-2.0,1.18641369,0.12950026,413.9136548359856,
PVAP_(chloromethyl)cyclopropane.tab,(chloromethyl)cyclopropane,14.12774166,3197.54980801,-50.60259495,57.37170075,-7385.97656046,0.0,0.0,-5.83468434,165030.0,-2.0,0.98706236,0.15233591,386.8537731613443,
PVAP_(chloromethyl)trimethylsilane.tab,(chloromethyl)trimethylsilane,14.93497798,3013.92525892,-54.87029704,69.31593108,-8307.15039468,0.0,0.0,-7.3339777,256030.0,-2.0,0.87108138,0.23384395,347.0122981616373,
PVAP_(dichloromethyl)dimethylchlorosilane.tab,(dichloromethyl)dimethylchlorosilane,15.45109656,3791.86017749,-53.89671174,78.81728055,-9952.46515524,0.0,0.0,-8.54653387,283330.0,-2.0,1.22781297,0.24010224,403.932989821222,
PVAP_(dichloromethyl)trimethylsilane.tab,(dichloromethyl)trimethylsilane,15.28066886,3472.53131061,-53.2333111,75.83254384,-9380.30622431,0.0,0.0,-8.16418672,288880.0,-2.0,1.02288009,0.25505902,378.9153579226025,
PVAP_(difluoromethoxy)-ethane.tab,(difluoromethoxy)-ethane,13.41265974,2234.28580161,-56.56425647,43.97500408,-5142.67497297,0.0,0.0,-4.13080396,86564.16017275,-2.0,1.07348518,0.14861722,310.6241648057444,
PVAP_(difluoromethylene)bis[trimethyl-silane.tab,(difluoromethylene)bis[trimethyl-silane,15.82480078,3517.13064477,-55.65754587,82.84333648,-10049.63097308,0.0,0.0,-9.03699524,326730.0,-2.0,0.86644511,0.3763738,369.50583133870987,
PVAP_(dimethylamino)-acetaldehyde.tab,(dimethylamino)-acetaldehyde,14.17876406,3154.97587818,-51.49890854,56.96571756,-7288.3776924,0.0,0.0,-5.77454679,157240.0,-2.0,0.8699829,0.16628773,381.50243194915794,
PVAP_(dimethylsilanediyl)dimethanamine.tab,(dimethylsilanediyl)dimethanamine,14.71066669,3472.9384272,-64.89205379,60.9297031,-7717.61511636,0.0,0.0,-6.26838305,43639.7756978,-2.0,0.85626793,0.22932577,409.0085478776069,
PVAP_(e)-(1-methyl-1-propenyl)benzene.tab,(e)-(1-methyl-1-propenyl)benzene,14.97316041,4294.1537333,-45.24976105,73.63537441,-10057.78418274,0.0,0.0,-7.90367429,277920.0,-2.0,0.89025868,0.24658958,459.9504252730288,
"PVAP_(e)-1,2-dichloro-1-fluoroethene.tab","(e)-1,2-dichloro-1-fluoroethene",13.89435378,2291.72755309,-52.01966639,53.49183507,-6159.74939552,0.0,0.0,-5.33844276,192740.0,-2.0,1.3390978,0.1425235,299.0790089749664,
"PVAP_(e)-1,2-difluoro-1-iodoethene.tab","(e)-1,2-difluoro-1-iodoethene",14.31148506,2834.23777681,-51.3091923,61.03509859,-7397.49796697,0.0,0.0,-6.29917293,221950.0,-2.0,2.07369831,0.15208938,343.70508268825967,
"PVAP_(e)-1,2-diiodoethylene.tab","(e)-1,2-diiodoethylene",15.68701615,4397.22754341,-49.01258249,86.56478561,-11354.05996554,0.0,0.0,-9.55055351,353110.0,-2.0,2.65508117,0.17502134,446.2800399060474,
"PVAP_(e)-1,3-dichloro-1,2-difluoroprop-1-ene.tab","(e)-1,3-dichloro-1,2-difluoroprop-1-ene",14.23703527,2966.77110812,-52.430116,59.38996225,-7347.38583667,0.0,0.0,-6.09135206,188770.0,-2.0,1.39724849,0.17464224,360.8678946162571,
"PVAP_(e)-1,3-hexadiene.tab","(e)-1,3-hexadiene",14.25725303,2739.73000219,-51.11094452,59.9646107,-7207.94907548,0.0,0.0,-6.16160625,220920.0,-2.0,0.70090671,0.19461016,335.3471496859049,
"PVAP_(e)-1-bromo-1,2-dichloroethene.tab","(e)-1-bromo-1,2-dichloroethene",14.84574927,3304.53799124,-50.42253014,71.13399884,-8822.95571854,0.0,0.0,-7.58571008,283280.0,-2.0,1.82947479,0.15960274,373.5283820718881,
PVAP_(e)-1-bromo-1-chloro-2-fluoroethene.tab,(e)-1-bromo-1-chloro-2-fluoroethene,14.21810177,2665.09883557,-52.73284283,59.34086182,-7062.9546779,0.0,0.0,-6.08462799,211180.0,-2.0,1.80700127,0.14646662,330.3539967678192,
PVAP_(e)-1-bromo-2-fluoroethene.tab,(e)-1-bromo-2-fluoroethene,13.75446809,2167.25948053,-57.27692057,50.35410437,-5692.73004588,0.0,0.0,-4.94109852,146600.0,-2.0,1.69311968,0.12253574,294.4953395298697,
PVAP_(e)-1-chloro-2-fluoroprop-1-ene.tab,(e)-1-chloro-2-fluoroprop-1-ene,13.69912108,2166.19196282,-55.06415135,49.45999995,-5626.12480592,0.0,0.0,-4.8257523,150550.0,-2.0,1.06988063,0.14669586,293.6108484966571,
PVAP_(e)-1-chloro-2-methoxyethene.tab,(e)-1-chloro-2-methoxyethene,14.02543798,2810.45661838,-56.25740478,55.20076793,-6752.9599958,0.0,0.0,-5.5619363,137420.0,-2.0,1.04931794,0.14641976,355.0163402756056,
PVAP_(e)-1-chloro-3-fluoroprop-1-ene.tab,(e)-1-chloro-3-fluoroprop-1-ene,13.95948837,2657.69042098,-59.09648788,53.43474115,-6407.09103144,0.0,0.0,-5.33650794,115770.0,-2.0,1.12122814,0.13997781,343.61059398278417,
PVAP_(e)-1-fluoro-2-iodoethene.tab,(e)-1-fluoro-2-iodoethene,14.31567709,2823.13794071,-52.97977236,60.76967492,-7342.20819977,0.0,0.0,-6.26526541,209330.0,-2.0,2.02413311,0.14105477,344.1046375531896,
PVAP_(e)-1-methylsulfanylprop-1-ene.tab,(e)-1-methylsulfanylprop-1-ene,14.39701918,3063.19087408,-51.25102659,62.21422586,-7722.33366867,0.0,0.0,-6.44803173,214810.0,-2.0,0.87226849,0.16785356,364.5028143798026,
PVAP_(e)-1-propenol.tab,(e)-1-propenol,13.45026639,2127.64166989,-116.19779089,36.12075177,-2797.0276976,0.0,0.0,-3.28193349,-560750.0,-2.0,0.82051928,0.11753922,357.1010696509461,
PVAP_(e)-1-propenylbenzene.tab,(e)-1-propenylbenzene,14.75409888,4038.56650211,-46.11465942,69.33632329,-9387.78990529,0.0,0.0,-7.35582844,248310.0,-2.0,0.89105356,0.22022994,444.5617643217415,
PVAP_(e)-2-bromo-1-chloro-1-fluoroethene.tab,(e)-2-bromo-1-chloro-1-fluoroethene,14.23932674,2672.72725441,-52.10795938,59.84570319,-7125.68906689,0.0,0.0,-6.14875464,219070.0,-2.0,1.80687616,0.14647676,329.90954355759936,
PVAP_(e)-2-bromo-1-fluoroprop-1-ene.tab,(e)-2-bromo-1-fluoroprop-1-ene,14.00311977,2478.38575024,-54.83936693,55.0861893,-6457.44556261,0.0,0.0,-5.54333759,175440.0,-2.0,1.52033403,0.15178212,318.9248338178682,
PVAP_(e)-2-butenedinitrile.tab,(e)-2-butenedinitrile,14.66423511,4035.61876082,-64.17381122,65.20019891,-8648.32931989,0.0,0.0,-6.858139,26131.97870342,-2.0,0.97641277,0.13277413,465.89172424892894,
PVAP_(e)-2-butenenitrile.tab,(e)-2-butenenitrile,13.97895595,3302.92502779,-51.38002316,53.47003877,-7087.98784942,0.0,0.0,-5.33379703,114460.0,-2.0,0.80093286,0.13909388,404.2331512375748,
PVAP_(e)-2-decene.tab,(e)-2-decene,15.73715636,4213.38191538,-51.3124686,88.92212177,-11382.47368975,0.0,0.0,-9.86355696,366560.0,-2.0,0.73431843,0.31718991,430.2538227643699,
"PVAP_(e)-2-methyl-1,3-pentadiene.tab","(e)-2-methyl-1,3-pentadiene",14.18541689,2658.73163876,-51.20365509,58.64982887,-7004.72295416,0.0,0.0,-5.99416429,214790.0,-2.0,0.69943602,0.19501936,329.1077392677806,
PVAP_(e)-2-octen-1-ol.tab,(e)-2-octen-1-ol,14.62639964,3590.21205014,-106.61045246,49.46700106,-4947.37523707,0.0,0.0,-4.99621097,-762390.0,-2.0,0.83797838,0.25406669,465.3422876055738,
PVAP_(e)-2-octen-4-ol.tab,(e)-2-octen-4-ol,14.48772943,3527.72269362,-102.55875728,41.14866274,-4343.81471009,0.0,0.0,-3.85410535,-729920.0,-2.0,0.82497864,0.25807019,459.9993343511996,
PVAP_(e)-2-penten-1-ol.tab,(e)-2-penten-1-ol,13.93184283,2729.47522367,-114.9985047,46.88676484,-3981.32844707,0.0,0.0,-4.73232909,-674530.0,-2.0,0.83651015,0.17098044,408.06474117254345,
PVAP_(e)-3-chloroprop-2-en-1-amine.tab,(e)-3-chloroprop-2-en-1-amine,14.2458323,3248.50971075,-68.03505058,57.32648305,-7140.15424711,0.0,0.0,-5.85197424,8062.5975425,-2.0,1.07886265,0.14089435,405.4549420527297,
PVAP_(e)-3-methyl-2-pentene.tab,(e)-3-methyl-2-pentene,14.19356022,2580.98759362,-50.91960388,59.11772089,-6982.18413899,0.0,0.0,-6.05477537,226950.0,-2.0,0.68274649,0.2046895,320.4680522687769,
PVAP_(e)-4-fluorobut-3-en-2-one.tab,(e)-4-fluorobut-3-en-2-one,13.84533478,2846.8438144,-64.2839282,50.74770434,-6234.70564748,0.0,0.0,-5.00496766,31236.56446021,-2.0,1.00818917,0.14507339,372.8179390850127,
PVAP_(e)-4-hexen-1-ol.tab,(e)-4-hexen-1-ol,13.99184959,2910.46855905,-114.06927772,30.74337443,-2437.29285039,0.0,0.0,-2.56702741,-871810.0,-2.0,0.83738137,0.19861765,424.5683934649437,
PVAP_(e)-4-octene.tab,(e)-4-octene,15.00118206,3452.39153726,-49.9913896,74.18396603,-9262.03685561,0.0,0.0,-7.97475259,303040.0,-2.0,0.71201461,0.26170069,382.5004701685463,
PVAP_(e)-5-undecene.tab,(e)-5-undecene,16.05584181,4600.03989385,-50.34762569,93.74802148,-12219.92686738,0.0,0.0,-10.46959621,389820.0,-2.0,0.74402086,0.34435894,452.5366022975187,
PVAP_(e)-but-1-ene-1-thiol.tab,(e)-but-1-ene-1-thiol,14.45402741,3060.84883859,-53.1532554,63.06002175,-7779.30757368,0.0,0.0,-6.55680745,209060.0,-2.0,0.89270681,0.16401059,364.3513025011945,
PVAP_(e)-n-(fluoromethyl)ethanimine.tab,(e)-n-(fluoromethyl)ethanimine,13.50820827,2258.22446853,-59.34055108,47.4699332,-5483.62941243,0.0,0.0,-4.59124171,100760.0,-2.0,0.92233691,0.13518034,313.36262043041256,
PVAP_(e)-n-(trimethylsilylmethyl)ethanimine.tab,(e)-n-(trimethylsilylmethyl)ethanimine,15.17465678,3258.91016686,-53.45853078,73.70082017,-8973.38045229,0.0,0.0,-7.89053032,285450.0,-2.0,0.78674195,0.27285703,362.1749256193041,
PVAP_(e)-prop-1-en-1-amine.tab,(e)-prop-1-en-1-amine,13.69316746,2457.84999867,-74.66921227,48.2711031,-5497.78061887,0.0,0.0,-4.70883174,-27495.9473657,-2.0,0.765387,0.12386931,345.51162336057195,
"PVAP_(e,e)-2,4-octadien-1-ol.tab","(e,e)-2,4-octadien-1-ol",14.55867739,3639.38558416,-106.05997701,43.05427419,-4357.41638778,0.0,0.0,-4.14298396,-824300.0,-2.0,0.86703266,0.24169208,472.18266899466136,
"PVAP_(e,z)-2,4-hexadiene.tab","(e,z)-2,4-hexadiene",14.24056942,2727.13623025,-51.18510696,59.64125189,-7164.1365239,0.0,0.0,-6.12043601,218500.0,-2.0,0.70624511,0.19313913,334.605318240161,
PVAP_(ethenyloxy)-benzene.tab,(ethenyloxy)-benzene,14.60079232,4040.77830874,-47.37647534,66.33314929,-9081.76900194,0.0,0.0,-6.97568416,209900.0,-2.0,0.987597,0.20201814,452.1643386349665,
PVAP_(fluoromethyl)-cyclopentane.tab,(fluoromethyl)-cyclopentane,13.96807464,3063.83612619,-45.1205208,55.25028096,-7115.31816248,0.0,0.0,-5.56278732,192860.0,-2.0,0.89845838,0.18879549,372.8125898101114,
PVAP_(fluoromethyl)oxirane.tab,(fluoromethyl)oxirane,13.8246498,2934.19001588,-58.84339406,49.84877073,-6302.19027551,0.0,0.0,-4.87727026,56969.17177639,-2.0,1.0841007,0.11651782,377.5582650128327,
PVAP_(heptafluoropropyl)trimethylsilane.tab,(heptafluoropropyl)trimethylsilane,14.73233479,2892.79174408,-51.70600301,66.13897751,-7926.96446722,0.0,0.0,-6.92870277,259620.0,-2.0,1.20906079,0.33265497,337.7245200605398,
PVAP_(methoxymethyl)trimethylsilane.tab,(methoxymethyl)trimethylsilane,14.98333782,3025.27535208,-53.8425834,70.39820991,-8435.54781237,0.0,0.0,-7.47117735,272390.0,-2.0,0.7790518,0.25204863,345.71658201068857,
PVAP_(methylamino)acetonitrile.tab,(methylamino)acetonitrile,14.08893729,3526.2509837,-66.17010888,54.55990755,-7138.96206946,0.0,0.0,-5.5035526,-33266.54270777,-2.0,0.89427487,0.13015342,438.5065448618888,
PVAP_(methyleneamino)acetonitrile.tab,(methyleneamino)acetonitrile,13.99659038,3318.18212406,-61.0367057,54.19075418,-7030.22640673,0.0,0.0,-5.44843466,38441.43264205,-2.0,0.91709113,0.12326524,414.85320386678745,
PVAP_(methylideneamino)methanamine.tab,(methylideneamino)methanamine,13.57987302,2604.12637282,-75.33390805,47.17087316,-5496.6904159,0.0,0.0,-4.58299937,-65201.74830776,-2.0,0.88406806,0.10909631,365.9230720931247,
PVAP_(methylthio)-ethane.tab,(methylthio)-ethane,14.07318264,2681.41313802,-50.90704282,56.42245314,-6812.02246514,0.0,0.0,-5.71018317,194520.0,-2.0,0.85115344,0.14858543,334.5089285233248,
PVAP_(methylthio)acetonitrile.tab,(methylthio)acetonitrile,14.59848605,3983.66654212,-59.29876355,64.55237035,-8649.97652094,0.0,0.0,-6.76398107,81511.93343967,-2.0,1.03861409,0.13932654,458.4576332609852,
PVAP_(pentafluoroethyl)trimethylsilane.tab,(pentafluoroethyl)trimethylsilane,14.42104793,2577.94117141,-52.60052532,60.23114775,-7054.29835422,0.0,0.0,-6.17577523,225740.0,-2.0,1.12037655,0.28486899,315.5828965495017,
PVAP_(r)-(+)-4-methylhexanoicacid.tab,(r)-(+)-4-methylhexanoicacid,14.70776404,3692.76864782,-106.93439856,64.94153067,-6552.94728815,0.0,0.0,-7.07202136,-651070.0,-2.0,0.92179275,0.23451935,472.9380608399388,
"PVAP_(r)-1,1,1-trifluoro-2-pentylamine.tab","(r)-1,1,1-trifluoro-2-pentylamine",13.85592492,2907.36119677,-63.40706178,50.27659903,-6254.99694292,0.0,0.0,-4.93890244,27847.78784554,-2.0,1.08936278,0.21513556,378.1385714899146,
"PVAP_(r)-1,1,1-trifluoro-4-methyl-2-pentylamine.tab","(r)-1,1,1-trifluoro-4-methyl-2-pentylamine",14.13175928,3137.87414792,-62.22518129,55.42205743,-6973.42540579,0.0,0.0,-5.59369325,59490.56760898,-2.0,1.06158083,0.24270645,392.06157382275615,
PVAP_(r)-1-(2-methylbutyl)pyrrolidine.tab,(r)-1-(2-methylbutyl)pyrrolidine,15.19425303,4270.51430645,-45.1633892,78.60780766,-10522.79398468,0.0,0.0,-8.54093195,325800.0,-2.0,0.81679561,0.28716976,448.9594054327944,
"PVAP_(r)-2,2-dimethyl-1-trifluoromethyl-propylamine.tab","(r)-2,2-dimethyl-1-trifluoromethyl-propylamine",13.91423063,2998.74131059,-58.45025846,52.62081236,-6642.56272839,0.0,0.0,-5.23691742,80069.47508702,-2.0,1.04541712,0.24645906,381.03786490731824,
PVAP_(r)-2-hexylacetate.tab,(r)-2-hexylacetate,15.25202608,4393.15202552,-48.45892135,78.51659767,-10578.44221666,0.0,0.0,-8.52794255,285590.0,-2.0,0.8775447,0.27288647,461.59404418464806,
PVAP_(r)-2-methyl-1-((r)-2-methylbutyl)pyrrolidine.tab,(r)-2-methyl-1-((r)-2-methylbutyl)pyrrolidine,15.45561891,4548.48561643,-45.60962367,83.41277406,-11245.02560483,0.0,0.0,-9.15336926,346950.0,-2.0,0.8103646,0.31819114,465.316709614686,
PVAP_(r)-2-methyl-1-((s)-2-methylbutyl)pyrrolidine.tab,(r)-2-methyl-1-((s)-2-methylbutyl)pyrrolidine,15.47693921,4568.528586,-45.46670475,84.11057558,-11335.06679164,0.0,0.0,-9.24403996,353440.0,-2.0,0.80732619,0.31938867,466.1955322098707,
PVAP_(r)-heptenol.tab,(r)-heptenol,14.18328092,3143.69031664,-108.00745701,34.06204421,-3189.40308342,0.0,0.0,-2.9561144,-792400.0,-2.0,0.82329375,0.23030729,436.67525527020416,
PVAP_(r)-methyl-2-fluoropropionate.tab,(r)-methyl-2-fluoropropionate,14.19764239,3462.78056533,-53.31397361,57.42375592,-7592.32987126,0.0,0.0,-5.8401523,121830.0,-2.0,1.07464957,0.16393862,414.79938834211873,
"PVAP_(r)-n-methyl-1,1,1-trifluoro-2-propylamine.tab","(r)-n-methyl-1,1,1-trifluoro-2-propylamine",13.69370433,2620.88818555,-56.34816263,47.82699882,-5860.34551006,0.0,0.0,-4.61457933,86754.53101504,-2.0,1.09732936,0.19234775,345.13945723046555,
"PVAP_(s)-1,1,1,4,4,4-hexafluoro-2-butylamine.tab","(s)-1,1,1,4,4,4-hexafluoro-2-butylamine",14.01971774,3133.77710719,-62.97272223,55.56075045,-6975.49740961,0.0,0.0,-5.63035325,54010.30141616,-2.0,1.45576439,0.20655156,396.3041676883703,
PVAP_(s)-1-(2-methylbutyl)pyrrolidine.tab,(s)-1-(2-methylbutyl)pyrrolidine,15.18747149,4269.27033811,-45.19740184,78.51533364,-10512.34274869,0.0,0.0,-8.52949575,324740.0,-2.0,0.81703938,0.28708408,449.1348099678604,
PVAP_(s)-2-hexylacetate.tab,(s)-2-hexylacetate,15.25107108,4387.53204945,-48.85711731,78.65078499,-10581.04918077,0.0,0.0,-8.54684937,283430.0,-2.0,0.87719421,0.2729955,461.50079268556846,
PVAP_(s)-2-methyl-1-((r)-2-methylbutyl)pyrrolidine.tab,(s)-2-methyl-1-((r)-2-methylbutyl)pyrrolidine,15.45017934,4546.2162792,-45.54318578,83.65408072,-11268.82553046,0.0,0.0,-9.18637833,350050.0,-2.0,0.80719481,0.31944065,465.251535483724,
PVAP_(s)-2-methyl-1-((s)-2-methylbutyl)pyrrolidine.tab,(s)-2-methyl-1-((s)-2-methylbutyl)pyrrolidine,15.46915211,4563.17139348,-45.39154579,83.83114447,-11303.29640739,0.0,0.0,-9.20739833,351920.0,-2.0,0.8098568,0.31839066,465.92859647434096,
PVAP_(s)-ethyl_2-methylpentanoate.tab,(s)-ethyl_2-methylpentanoate,15.2065339,4335.31343215,-48.79474191,77.70537923,-10440.12233301,0.0,0.0,-8.42553587,279040.0,-2.0,0.87536706,0.27356533,458.2423471953887,
PVAP_(s)-heptenol.tab,(s)-heptenol,14.17362139,3141.79017317,-108.00200293,35.20566477,-3301.03073445,0.0,0.0,-3.11171747,-782010.0,-2.0,0.82402418,0.23010315,436.8031967464989,
PVAP_(trichloromethyl)-phosphonousdifluoride.tab,(trichloromethyl)-phosphonousdifluoride,14.594487,3140.56110825,-50.46109348,66.52580068,-8224.04830604,0.0,0.0,-6.99961814,253810.0,-2.0,1.62676342,0.19123061,365.2678980420284,
PVAP_(trifluoromethoxy)ethane.tab,(trifluoromethoxy)ethane,13.40547007,2191.98785692,-49.7857894,44.51062277,-5216.72230682,0.0,0.0,-4.19533452,130650.0,-2.0,1.15439129,0.16407975,299.23994978154826,
PVAP_(trifluoromethyl)trimethylsilane.tab,(trifluoromethyl)trimethylsilane,14.25999337,2462.40106911,-53.58071178,57.0196597,-6626.59252983,0.0,0.0,-5.76647076,200320.0,-2.0,0.97140207,0.24307235,308.9725238407642,
PVAP_(z)-(1-methyl-1-propenyl)benzene.tab,(z)-(1-methyl-1-propenyl)benzene,14.94064961,4185.31602573,-45.20122032,73.16590207,-9910.75079894,0.0,0.0,-7.84417841,281330.0,-2.0,0.87656153,0.25044279,450.6640881827764,
"PVAP_(z)-1,2-difluoro-1-iodoethene.tab","(z)-1,2-difluoro-1-iodoethene",14.28458328,2774.9388049,-51.85480513,60.45945178,-7280.8709161,0.0,0.0,-6.22571751,217890.0,-2.0,2.07878652,0.15171711,338.9298108502703,
"PVAP_(z)-1,2-dimethylcyclopentane.tab","(z)-1,2-dimethylcyclopentane",14.27996859,3054.30929025,-46.05611776,61.32358139,-7687.28466524,0.0,0.0,-6.33701599,242750.0,-2.0,0.74369309,0.21923409,362.1836839815852,
"PVAP_(z)-1,3-dichloro-1-fluoroprop-1-ene.tab","(z)-1,3-dichloro-1-fluoroprop-1-ene",14.29562015,2992.94996956,-53.7126775,60.26822579,-7440.79053822,0.0,0.0,-6.20361657,185470.0,-2.0,1.29827178,0.16494601,362.98840493509095,
"PVAP_(z)-1,3-dimethylcyclopentane.tab","(z)-1,3-dimethylcyclopentane",14.37216349,3153.15758825,-46.09618691,63.03243204,-7945.7284564,0.0,0.0,-6.5547188,251340.0,-2.0,0.74390394,0.21917195,369.3699660936869,
"PVAP_(z)-1,3-pentadiene.tab","(z)-1,3-pentadiene",13.88427963,2337.65405859,-52.60234394,52.93755356,-6141.55939377,0.0,0.0,-5.26654681,180690.0,-2.0,0.67862862,0.16667692,304.88677805752,
